stable_id	path	real_path	type	bytes	lines	sha256	owning_repository	ownership	classification	consumer	discovery_mechanism	scope	current_activation	content_summary	unique_information	duplication	apparent_age	verification	risks_count_only	decision	destination_or_archive	validation	commit	review_date
AI-30e9dc686485	/home/jack/tmp/harbor-review/skills/create-task/SKILL.md	/home/jack/tmp/harbor-review/skills/create-task/SKILL.md	skill	17295	476	908909180b012fe4d7c38edf2f60645978df0cb2887200d204c9832bce5055f4	/home/jack/tmp/harbor-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (create-task)	not assessed; non-authoritative copy	group by sha256=908909180b01	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	destructive_command:1	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3cf8c6034053	/home/jack/tmp/harbor-review/skills/harbor-exec/SKILL.md	/home/jack/tmp/harbor-review/skills/harbor-exec/SKILL.md	skill	3634	76	7a74b4a046bbbeb596d25f6d35386a85d183f85c8499d6c62a329971388b0a64	/home/jack/tmp/harbor-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (harbor-exec)	not assessed; non-authoritative copy	group by sha256=7a74b4a046bb	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-093635129cb7	/home/jack/tmp/harbor-review/skills/publish/SKILL.md	/home/jack/tmp/harbor-review/skills/publish/SKILL.md	skill	3559	97	ae59c24dc61ad5ec3a4fda30fe6b4e0bc3429dc13f88cb55586bc588a2a1077b	/home/jack/tmp/harbor-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (publish)	not assessed; non-authoritative copy	group by sha256=ae59c24dc61a	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-7c37665bd501	/home/jack/tmp/harbor-review/skills/rewardkit/SKILL.md	/home/jack/tmp/harbor-review/skills/rewardkit/SKILL.md	skill	9177	271	4d2af48d018cb980038c05aa24d851240c54df3d8c879b77bbd9030cb0ef2484	/home/jack/tmp/harbor-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (rewardkit)	not assessed; non-authoritative copy	group by sha256=4d2af48d018c	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-e1189f23a656	/home/jack/tmp/harbor-review/skills/upload-parity-experiments/SKILL.md	/home/jack/tmp/harbor-review/skills/upload-parity-experiments/SKILL.md	skill	6735	175	257567d704bfda045c78fc1a7cca5acd6f7c54dec9a5e91bd841b1612e048c5d	/home/jack/tmp/harbor-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (upload-parity-experiments)	not assessed; non-authoritative copy	group by sha256=257567d704bf	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-066e48b17436	/home/jack/tmp/harbor-together-inspect/CLAUDE.md	/home/jack/tmp/harbor-together-inspect/CLAUDE.md	startup	13690	366	2c7a363abec172a39ab1d3a8fb1030609d95ffd5847cd26e8a02c28bb3fb8414	/home/jack/tmp/harbor-together-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: CLAUDE.md - Harbor Framework, Project Overview, Quick Start Commands	not assessed; non-authoritative copy	group by sha256=2c7a363abec1	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-9a42aec75d7e	/home/jack/tmp/harbor-together-inspect/examples/tasks/hello-skills/environment/skills/generate-greeting/SKILL.md	/home/jack/tmp/harbor-together-inspect/examples/tasks/hello-skills/environment/skills/generate-greeting/SKILL.md	skill	279	16	f08577d626ea5ee35b053e782d23b12e710bf24940cf1707e506567c9a1d7a86	/home/jack/tmp/harbor-together-inspect	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (generate-greeting)	not assessed; non-authoritative copy	group by sha256=f08577d626ea	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-bc5c56b07f31	/home/jack/tmp/my-pi-setup/AGENTS.md	/home/jack/tmp/my-pi-setup/AGENTS.md	startup	857	16	bf2f0ed182360f5405aea90222edbada8618e049d1588d00585070efeadebb2c	/home/jack/tmp/my-pi-setup	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup	not assessed; non-authoritative copy	group by sha256=bf2f0ed18236	mtime=2026-05-18	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-2fc7062633b5	/home/jack/tmp/pi-agent-extensions/AGENTS.md	/home/jack/tmp/pi-agent-extensions/AGENTS.md	startup	4631	69	db57c3c5fc114634080fc74447efa968bb6cd7738d53ec178ead4dbf833efffd	/home/jack/tmp/pi-agent-extensions	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: AGENTS.md, Project Overview, Commands	not assessed; non-authoritative copy	group by sha256=db57c3c5fc11	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d8ba2daaeb53	/home/jack/tmp/pi-agent-extensions/CLAUDE.md	/home/jack/tmp/pi-agent-extensions/CLAUDE.md	startup	3408	60	38edc03986ee764170340580e530d4ca3ed654fc76eb9af14b0db7904abcc8f4	/home/jack/tmp/pi-agent-extensions	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: CLAUDE.md, Project Overview, Commands	not assessed; non-authoritative copy	group by sha256=38edc03986ee	mtime=2026-04-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-20c5eb34f430	/home/jack/tmp/pi-subagent-review/AGENTS.md	/home/jack/tmp/pi-subagent-review/AGENTS.md	startup	1267	59	aca05d2b59ace3c4ff774ec43cbea3aa9e5856c782cd1ddf6b2948372eb46191	/home/jack/tmp/pi-subagent-review	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: AGENTS.md, Repository setup, Local validation	not assessed; non-authoritative copy	group by sha256=aca05d2b59ac	mtime=2026-07-22	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-1b21ca394611	/home/jack/tmp/pi-workbench-source-review/OB1/AGENTS.md	/home/jack/tmp/pi-workbench-source-review/OB1/AGENTS.md	startup	2227	20	dec5abbedfdf23784e19e08190b4df50f6638882ace6278f6de56ee8f39b5914	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: OB1 Agent Instructions, Required Step: Update Linear, Agent Memory Product Guardrails	not assessed; non-authoritative copy	group by sha256=dec5abbedfdf	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-fa00b3acec21	/home/jack/tmp/pi-workbench-source-review/OB1/CLAUDE.md	/home/jack/tmp/pi-workbench-source-review/OB1/CLAUDE.md	startup	3750	59	b2257c14818af324e078225d6d12b34563ba33a4f96d437e7a6193cca858d2fc	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: What This Repo Is, Repo Structure	not assessed; non-authoritative copy	group by sha256=b2257c14818a	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-90a4352159c7	/home/jack/tmp/pi-workbench-source-review/OB1/integrations/openclaw-agent-memory/plugin/skills/openclaw-agent-memory/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/integrations/openclaw-agent-memory/plugin/skills/openclaw-agent-memory/SKILL.md	skill	3650	116	56cd606649d2315f41147e7d2791b0bbad9b8bc51c1ffbb3715fb290cb4ec538	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (nbj-ob1-agent-memory-openclaw)	not assessed; non-authoritative copy	group by sha256=56cd606649d2	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-63d47c990b5c	/home/jack/tmp/pi-workbench-source-review/OB1/skills/_template/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/_template/SKILL.md	skill	602	34	f48b34a77055e820d9bbc64cebd39e99a64ef68a8eb73314d41d46be859f4c1e	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (skill-name)	not assessed; non-authoritative copy	group by sha256=f48b34a77055	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c25adcc8a786	/home/jack/tmp/pi-workbench-source-review/OB1/skills/auto-capture/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/auto-capture/SKILL.md	skill	3009	64	fdfc7ed38660ae85945bcfdb2876301adda15626e52cf689736ec54a5538181a	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (auto-capture)	not assessed; non-authoritative copy	group by sha256=fdfc7ed38660	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-d5b890d28988	/home/jack/tmp/pi-workbench-source-review/OB1/skills/autodream-brain-sync/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/autodream-brain-sync/SKILL.md	skill	2827	52	438e7b28594064886f203bc26d46c28df4fc003a509c19151d09964c62db1a85	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (autodream-brain-sync)	not assessed; non-authoritative copy	group by sha256=438e7b285940	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-60c430474441	/home/jack/tmp/pi-workbench-source-review/OB1/skills/claudeception/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/claudeception/SKILL.md	skill	7820	225	584bcbcaf9c8d890afadf0c4e04610075f4058cf551432e429b93e2600c298a2	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (aiception)	not assessed; non-authoritative copy	group by sha256=584bcbcaf9c8	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-9774256fd863	/home/jack/tmp/pi-workbench-source-review/OB1/skills/competitive-analysis/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/competitive-analysis/SKILL.md	skill	4461	107	049f50751d130999cd64f43543a0ea58e51d3fa37fab9e381ed064ef6d87349d	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (competitive-analysis)	not assessed; non-authoritative copy	group by sha256=049f50751d13	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-9e33e4506cd7	/home/jack/tmp/pi-workbench-source-review/OB1/skills/deal-memo-drafting/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/deal-memo-drafting/SKILL.md	skill	3851	97	d9fd6ee2a94980654e48a66da46eb209e1c287c6039bd1afe7facafa77514f52	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (deal-memo-drafting)	not assessed; non-authoritative copy	group by sha256=d9fd6ee2a949	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-487188624835	/home/jack/tmp/pi-workbench-source-review/OB1/skills/financial-model-review/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/financial-model-review/SKILL.md	skill	4081	103	12627c69aec63ddb2857a54d9dbd8969916df7b0aeb7ebeb6701dbb33bb0f937	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (financial-model-review)	not assessed; non-authoritative copy	group by sha256=12627c69aec6	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-ccae63f25976	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/SKILL.md	skill	3977	75	332fb0843d5cc0ddd4b8da0c251483a6da2024149827754f471c8ffbb695e74f	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (heavy-file-ingestion)	not assessed; non-authoritative copy	group by sha256=332fb0843d5c	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-5a5bcd512178	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/claude-code/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/claude-code/SKILL.md	skill	2455	57	e83ed8f44f15e3746b809b9146f78562915ba8300f0ddc9ee9af85c52a0aa9a9	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (heavy-file-ingestion-claude-code)	not assessed; non-authoritative copy	group by sha256=e83ed8f44f15	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-8cdfcc7aa2d2	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/claude-desktop/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/claude-desktop/SKILL.md	skill	2187	55	fd9dd5e8ede9410ed4f43c314fccdf3cd152d2207148b243048442db28644a58	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (heavy-file-ingestion-claude-desktop)	not assessed; non-authoritative copy	group by sha256=fd9dd5e8ede9	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-75d967481e1d	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/codex/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/heavy-file-ingestion/variants/codex/SKILL.md	skill	2279	56	63cb64799f5eff5a4ae0c023980abe64937c33df05f337654896ea5cb53beac1	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (heavy-file-ingestion-codex)	not assessed; non-authoritative copy	group by sha256=63cb64799f5e	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-9cbdf393b836	/home/jack/tmp/pi-workbench-source-review/OB1/skills/meeting-synthesis/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/meeting-synthesis/SKILL.md	skill	3480	94	f1255a0f82dfa10a6d91b2d1f8e22c47a9ab35b7ed06cdef4a4b5ac815e9ddc0	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (meeting-synthesis)	not assessed; non-authoritative copy	group by sha256=f1255a0f82df	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-61f8dbd161de	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/SKILL.md	skill	7330	173	47292ef0df2edfca6852f88634e7b3c4cd5c7e35cd9fa284ae87a9f562f94403	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (n-agentic-harnesses)	not assessed; non-authoritative copy	group by sha256=47292ef0df2e	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-7e62c1bab815	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/variants/anthropic/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/variants/anthropic/SKILL.md	skill	7229	178	12aebf9e75345d9dc4e7dc84753b6a86b47e403ad1188b0231926e0c361aadc9	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (n-agentic-harnesses-anthropic)	not assessed; non-authoritative copy	group by sha256=12aebf9e7534	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-6887ca7092ce	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/variants/codex/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/n-agentic-harnesses/variants/codex/SKILL.md	skill	8171	228	8a50af0054fd76d81e215c24b5b8607e46ef3b883a3138da85df09d41bc4ede3	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (n-agentic-harnesses-codex)	not assessed; non-authoritative copy	group by sha256=8a50af0054fd	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-34b78bee3b5d	/home/jack/tmp/pi-workbench-source-review/OB1/skills/openclaw-agent-memory/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/openclaw-agent-memory/SKILL.md	skill	3650	116	56cd606649d2315f41147e7d2791b0bbad9b8bc51c1ffbb3715fb290cb4ec538	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (nbj-ob1-agent-memory-openclaw)	not assessed; non-authoritative copy	group by sha256=56cd606649d2	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-15196efb17b7	/home/jack/tmp/pi-workbench-source-review/OB1/skills/panning-for-gold/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/panning-for-gold/SKILL.md	skill	20009	357	ae8d96ddf7f8ab47d950eb4e03492dffe6a1561e6ab4f9ca6ee2525d7eec3eab	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (panning-for-gold)	not assessed; non-authoritative copy	group by sha256=ae8d96ddf7f8	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-f4cb66ef70cf	/home/jack/tmp/pi-workbench-source-review/OB1/skills/research-synthesis/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/research-synthesis/SKILL.md	skill	3756	99	02564d5710e9477ddce59ed4cebe0942fc3db77d647a048965f90f855bb72efc	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (research-synthesis)	not assessed; non-authoritative copy	group by sha256=02564d5710e9	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-59785f632e7a	/home/jack/tmp/pi-workbench-source-review/OB1/skills/weekly-signal-diff/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/weekly-signal-diff/SKILL.md	skill	6853	158	4f2b547c1f7c3f65f767100010a5a1bdfae5b87f077a7c74f068d671c1667dd1	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (weekly-signal-diff)	not assessed; non-authoritative copy	group by sha256=4f2b547c1f7c	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-3f256d4034c6	/home/jack/tmp/pi-workbench-source-review/OB1/skills/work-operating-model/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/work-operating-model/SKILL.md	skill	8817	294	af53a67798b952f9d255f498630fb50e0e1ee077d6e7a2a75dc56b01af273eec	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (work-operating-model)	not assessed; non-authoritative copy	group by sha256=af53a67798b9	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-c0553b327a22	/home/jack/tmp/pi-workbench-source-review/OB1/skills/world-model-diagnostic/SKILL.md	/home/jack/tmp/pi-workbench-source-review/OB1/skills/world-model-diagnostic/SKILL.md	skill	9927	276	60a967d5b17221841bcb67c86e4a42d528e0436fed238d055d10f3cde830d61b	/home/jack/tmp/pi-workbench-source-review/OB1	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	skill playbook (world-model-diagnostic)	not assessed; non-authoritative copy	group by sha256=60a967d5b172	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
AI-a280a08454c6	/home/jack/tmp/pi-workbench-source-review/lat.md/AGENTS.md	/home/jack/tmp/pi-workbench-source-review/lat.md/AGENTS.md	startup	5360	107	0d8ec7078db3ce7074e106f2e6b6fdeacb6bb689e7b705e3f40c75817179ae1c	/home/jack/tmp/pi-workbench-source-review/lat.md	mixed	temporary/disposable	none	none unless explicitly opened/entered	contained location	inactive-by-location	startup; sections: Before starting work	not assessed; non-authoritative copy	group by sha256=0d8ec7078db3	mtime=2026-05-16	complete-byte read; metadata/hash; activation requires discovery evidence	none detected by limited patterns	keep-out-of-active-discovery; remove/archive only in workspace cleanup after uniqueness check	workspace cleanup	re-run inventory.py; tool-specific discovery test before edit	not-applicable-read-only-audit	2026-08-03
